acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.0,0.41,0.9,0.75,1.83,1.73,32.58
-0.01,0.41,0.89,0.29,1.77,1.82,32.48
-0.01,0.39,0.9,0.55,1.6,1.4,32.53
-0.01,0.4,0.9,0.99,1.69,0.81,32.39
-0.01,0.39,0.9,1.47,1.39,0.56,32.62
-0.02,0.4,0.9,1.24,1.19,0.63,32.53
-0.02,0.41,0.9,0.79,1.08,0.99,32.58
-0.01,0.41,0.9,0.66,1.47,1.21,32.58
-0.02,0.41,0.9,1.3,1.94,1.36,32.44
-0.01,0.41,0.9,1.76,1.79,1.68,32.58
-0.01,0.41,0.89,1.65,1.83,1.73,32.44
-0.01,0.4,0.89,1.65,2.05,1.82,32.48
-0.01,0.4,0.9,1.34,2.06,2.0,32.48
-0.0,0.4,0.9,1.45,2.4,1.98,32.44
-0.01,0.4,0.9,1.97,2.92,1.56,32.48
-0.01,0.4,0.89,1.51,2.67,1.01,32.53
-0.01,0.4,0.91,2.64,3.33,0.98,32.62
-0.02,0.41,0.91,2.17,2.98,1.24,32.48
-0.02,0.41,0.9,1.62,2.5,1.45,32.58
-0.01,0.41,0.89,1.76,3.42,1.63,32.48
-0.02,0.4,0.9,1.13,3.76,1.05,32.48
-0.02,0.39,0.89,0.49,2.55,0.87,32.53
-0.02,0.4,0.9,0.84,1.86,0.63,32.48
-0.03,0.4,0.91,1.51,1.8,1.16,32.58
-0.02,0.41,0.9,1.94,2.34,1.39,32.53
-0.02,0.4,0.89,1.59,2.29,1.74,32.58
-0.02,0.4,0.9,1.56,2.5,1.68,32.53
-0.02,0.4,0.89,1.74,2.4,1.69,32.53
-0.02,0.4,0.9,2.17,2.47,1.79,32.48
-0.02,0.4,0.89,2.35,2.85,2.46,32.53
-0.02,0.4,0.89,1.88,3.21,2.79,32.48
-0.02,0.4,0.9,1.37,3.02,2.69,32.48
-0.02,0.41,0.9,2.05,2.81,2.4,32.53
-0.02,0.41,0.9,2.24,2.52,2.18,32.48
-0.02,0.4,0.9,2.32,1.91,2.27,32.58
-0.02,0.41,0.89,1.59,2.6,2.29,32.53
-0.02,0.41,0.88,1.54,2.82,2.02,32.48
-0.02,0.41,0.89,1.45,2.37,2.09,32.53
-0.02,0.42,0.89,1.47,1.57,1.76,32.53
-0.01,0.41,0.89,1.56,1.57,1.31,32.48
-0.02,0.41,0.89,1.56,1.04,1.04,32.58
-0.02,0.41,0.9,1.57,1.18,1.11,32.53
-0.02,0.41,0.89,1.66,1.66,1.19,32.58
-0.02,0.41,0.89,1.48,1.56,1.51,32.44
-0.02,0.41,0.89,1.44,1.39,1.4,32.48
-0.03,0.41,0.89,1.73,1.56,1.48,32.58
-0.03,0.42,0.89,1.62,1.71,1.57,32.44
-0.03,0.41,0.9,1.51,1.08,1.74,32.48
-0.03,0.41,0.89,1.63,1.62,2.27,32.53
-0.02,0.41,0.89,1.48,1.22,2.24,32.53
-0.03,0.41,0.89,1.13,1.74,2.14,32.48
-0.03,0.41,0.9,1.39,1.85,2.34,32.58
-0.02,0.41,0.89,1.42,2.18,2.72,32.44
-0.01,0.41,0.89,1.54,1.97,2.73,32.48
-0.02,0.41,0.89,1.15,2.75,2.58,32.53
-0.02,0.42,0.89,1.33,1.08,1.76,32.48
-0.02,0.42,0.89,1.08,1.54,1.89,32.58
-0.02,0.42,0.89,0.82,1.47,1.95,32.53
-0.02,0.41,0.89,0.52,1.44,1.54,32.58
-0.02,0.41,0.9,0.43,1.1,1.28,32.53
-0.02,0.41,0.89,0.56,1.02,1.4,32.53
-0.02,0.42,0.9,0.55,0.87,1.27,32.48
-0.02,0.42,0.89,0.47,1.21,1.05,32.39
-0.03,0.41,0.89,0.63,0.93,0.99,32.48
-0.02,0.41,0.89,0.32,0.66,0.82,32.48
-0.03,0.41,0.9,0.53,1.45,1.1,32.53
-0.03,0.41,0.89,0.92,1.6,1.13,32.58
-0.02,0.41,0.89,0.79,1.39,1.62,32.48
-0.02,0.41,0.89,0.84,1.15,1.56,32.44
-0.02,0.41,0.89,1.01,1.08,1.56,32.58
-0.02,0.41,0.9,0.98,1.47,1.71,32.53
-0.02,0.41,0.89,1.51,0.79,1.79,32.44
-0.02,0.41,0.9,1.65,2.47,2.43,32.58
-0.02,0.41,0.91,2.38,3.59,2.7,32.58
-0.02,0.41,0.9,2.56,3.57,3.18,32.44
