acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.02,0.43,0.89,0.27,0.67,0.61,32.39
-0.02,0.44,0.88,0.34,0.9,0.78,32.44
-0.02,0.44,0.88,-0.05,0.7,1.11,32.48
-0.03,0.43,0.87,-0.03,0.9,1.15,32.39
-0.03,0.42,0.87,0.2,1.54,1.42,32.53
-0.02,0.42,0.88,0.15,1.74,1.22,32.39
-0.03,0.42,0.88,0.4,1.66,1.08,32.39
-0.03,0.42,0.89,0.29,1.21,0.84,32.44
-0.03,0.42,0.88,0.29,0.72,0.43,32.39
-0.03,0.42,0.89,0.03,0.63,0.24,32.44
-0.03,0.43,0.88,-0.15,0.69,0.38,32.39
-0.03,0.42,0.88,-0.4,0.67,0.34,32.48
-0.03,0.42,0.89,-0.46,0.52,0.56,32.44
-0.03,0.43,0.89,-0.47,0.27,0.4,32.39
-0.03,0.42,0.88,-0.41,0.14,0.58,32.48
-0.03,0.43,0.88,-0.27,0.15,0.7,32.44
-0.02,0.42,0.89,-0.06,-0.08,0.93,32.39
-0.03,0.43,0.89,0.26,0.14,0.78,32.39
-0.03,0.42,0.89,0.43,-0.21,0.64,32.44
-0.04,0.42,0.88,0.4,-0.02,0.93,32.48
-0.03,0.42,0.88,0.49,0.14,1.28,32.44
-0.03,0.43,0.89,0.26,0.17,1.56,32.39
-0.03,0.43,0.88,0.17,0.18,1.69,32.48
-0.03,0.43,0.88,0.37,0.11,1.94,32.53
-0.03,0.43,0.89,0.14,0.05,1.86,32.39
-0.02,0.43,0.88,-0.11,0.24,1.73,32.48
-0.03,0.42,0.88,-0.14,0.12,1.54,32.44
-0.03,0.42,0.88,-0.14,0.26,1.8,32.39
-0.02,0.43,0.88,0.0,0.43,1.48,32.48
-0.02,0.43,0.88,-0.24,0.52,1.25,32.34
-0.03,0.43,0.88,-0.29,0.2,0.82,32.39
-0.03,0.43,0.89,-0.26,0.27,0.55,32.53
-0.03,0.43,0.89,-0.6,0.29,0.41,32.48
-0.02,0.42,0.89,-0.53,0.18,0.17,32.48
-0.03,0.42,0.89,-0.69,0.05,0.2,32.53
-0.02,0.43,0.88,-0.76,-0.29,0.09,32.48
-0.02,0.43,0.88,-0.9,-0.5,-0.06,32.39
-0.02,0.42,0.88,-0.75,-0.17,-0.2,32.34
-0.02,0.42,0.88,-0.87,0.08,-0.06,32.39
-0.02,0.41,0.89,-0.87,-0.06,0.06,32.39
-0.02,0.42,0.89,-0.76,-0.15,0.53,32.34
-0.02,0.42,0.88,-0.38,-0.35,0.32,32.39
-0.02,0.43,0.88,0.11,-0.05,0.14,32.44
-0.02,0.42,0.87,0.76,0.66,0.64,32.48
-0.03,0.42,0.89,0.63,1.18,0.87,32.39
-0.03,0.41,0.88,-0.27,0.64,1.02,32.44
-0.02,0.41,0.89,-0.18,-0.29,1.28,32.39
-0.02,0.42,0.88,0.38,-1.04,1.25,32.44
-0.02,0.43,0.88,0.35,-1.5,1.31,32.34
-0.03,0.43,0.88,1.36,-0.76,1.07,32.39
-0.03,0.43,0.89,0.53,0.03,1.42,32.53
-0.04,0.42,0.89,-0.55,0.44,2.98,32.39
-0.03,0.41,0.88,-0.14,0.89,4.23,32.48
-0.01,0.39,0.89,0.37,1.42,3.74,32.44
-0.02,0.4,0.89,0.61,0.85,2.03,32.48
-0.02,0.42,0.88,0.6,-0.46,1.66,32.44
-0.02,0.42,0.88,0.52,-1.21,1.54,32.44
-0.02,0.44,0.88,0.72,-0.41,1.51,32.48
-0.01,0.44,0.88,0.92,0.84,2.08,32.44
-0.01,0.44,0.87,0.17,1.37,2.21,32.39
-0.02,0.42,0.88,-0.05,0.43,1.82,32.48
-0.01,0.41,0.89,0.14,0.06,0.89,32.44
-0.01,0.41,0.89,0.7,-0.09,0.02,32.39
-0.02,0.42,0.89,0.84,-0.5,-0.46,32.48
-0.03,0.43,0.88,0.52,-0.58,-0.2,32.34
-0.03,0.43,0.88,0.09,-0.52,0.6,32.48
-0.02,0.42,0.88,0.03,0.17,0.95,32.44
-0.02,0.43,0.89,0.41,0.55,1.24,32.53
-0.02,0.41,0.89,0.99,0.58,1.51,32.39
-0.02,0.42,0.89,1.11,0.56,1.37,32.34
-0.02,0.42,0.88,1.13,0.67,1.6,32.34
-0.02,0.42,0.89,0.99,0.93,1.74,32.39
-0.02,0.41,0.88,0.55,0.2,1.28,32.44
-0.02,0.42,0.89,1.28,0.38,0.96,32.48
-0.02,0.44,0.89,1.34,-0.05,0.95,32.39
-0.03,0.44,0.89,0.81,-0.32,1.39,32.34
-0.03,0.43,0.88,1.36,0.32,1.86,32.48
-0.02,0.42,0.88,0.44,1.65,1.56,32.44
-0.02,0.41,0.88,-0.46,1.05,0.84,32.62
-0.03,0.41,0.9,-0.58,0.21,0.53,32.39
-0.02,0.42,0.88,-0.18,-0.61,0.31,32.44
-0.02,0.43,0.88,-0.15,-1.11,0.46,32.39
-0.02,0.43,0.88,-0.09,-0.69,0.41,32.48
-0.02,0.43,0.87,-0.11,0.32,0.44,32.53
-0.02,0.42,0.88,-0.15,0.84,0.7,32.48
-0.02,0.42,0.88,0.35,1.22,0.99,32.39
-0.02,0.42,0.87,0.76,1.04,0.89,32.44
-0.02,0.42,0.87,0.61,0.92,0.79,32.39
-0.02,0.42,0.89,0.4,0.14,0.55,32.44
-0.02,0.42,0.88,0.03,-0.15,0.55,32.44
-0.02,0.42,0.89,-0.03,0.02,0.99,32.48
-0.02,0.43,0.88,-0.02,0.27,1.08,32.44
-0.02,0.43,0.88,0.47,0.47,1.15,32.34
-0.02,0.43,0.88,0.44,0.58,1.24,32.39
-0.02,0.42,0.89,0.44,0.79,1.1,32.44
-0.02,0.43,0.88,0.32,0.49,0.98,32.39
-0.02,0.42,0.88,0.15,0.32,0.69,32.39
-0.02,0.42,0.89,0.29,0.11,0.58,32.44
-0.02,0.43,0.89,0.38,-0.06,0.7,32.39
-0.02,0.42,0.89,0.38,-0.53,0.7,32.39
-0.02,0.43,0.88,0.55,-0.17,0.69,32.34
-0.01,0.42,0.87,0.52,0.06,0.55,32.48
-0.02,0.43,0.88,0.66,0.03,0.92,32.44
-0.02,0.42,0.89,0.82,0.38,1.07,32.44
-0.02,0.42,0.88,0.61,0.38,1.08,32.39
-0.02,0.42,0.89,0.69,0.2,1.39,32.39
-0.02,0.41,0.88,1.01,0.4,1.44,32.44
-0.02,0.42,0.88,0.99,0.56,1.62,32.39
-0.02,0.42,0.88,0.82,0.49,1.6,32.44
-0.01,0.42,0.88,0.66,0.14,1.66,32.39
-0.02,0.43,0.88,0.66,0.29,1.65,32.39
-0.02,0.43,0.88,0.61,0.49,1.48,32.44
-0.01,0.43,0.88,0.53,0.52,1.53,32.39
-0.02,0.43,0.88,0.58,0.31,1.44,32.39
-0.02,0.43,0.88,0.64,0.32,1.02,32.44
-0.02,0.43,0.87,0.72,0.21,0.78,32.39
-0.02,0.42,0.88,0.84,0.34,0.84,32.48
-0.01,0.42,0.88,0.87,0.5,0.84,32.53
-0.02,0.42,0.89,0.67,0.35,0.56,32.39
-0.01,0.43,0.89,0.47,0.41,0.5,32.53
-0.02,0.43,0.88,0.35,-0.18,0.5,32.44
-0.02,0.42,0.88,0.43,-0.23,0.64,32.48
-0.01,0.42,0.88,0.47,0.03,0.98,32.44
-0.01,0.42,0.87,0.66,0.27,1.11,32.48
-0.01,0.42,0.88,0.35,0.15,1.33,32.29
-0.01,0.42,0.88,0.37,0.2,1.36,32.44
-0.02,0.42,0.89,0.52,-0.26,1.51,32.39
-0.02,0.42,0.88,1.01,-0.03,1.42,32.39
-0.02,0.43,0.88,1.36,0.9,1.54,32.44
-0.02,0.42,0.89,1.15,1.1,1.88,32.39
-0.02,0.42,0.88,1.13,1.1,2.0,32.44
-0.01,0.42,0.88,1.25,0.38,1.74,32.44
-0.01,0.44,0.88,0.09,-1.31,1.34,32.48
-0.02,0.44,0.89,0.15,-1.83,1.13,32.44
-0.02,0.44,0.88,0.93,-1.13,1.42,32.44
-0.04,0.43,0.89,1.1,0.09,2.81,32.48
-0.02,0.43,0.89,1.18,2.32,4.11,32.44
-0.01,0.4,0.88,1.25,3.98,3.95,32.44
-0.0,0.4,0.89,1.18,3.37,2.35,32.39
-0.01,0.41,0.89,0.98,1.11,1.18,32.44
-0.01,0.43,0.88,0.37,-1.4,0.72,32.48
-0.01,0.45,0.88,-0.89,-2.58,0.58,32.39
