acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.03,0.43,0.88,1.13,4.82,5.18,32.29
-0.02,0.44,0.93,2.4,4.37,5.76,32.25
-0.03,0.44,0.87,1.59,-0.87,2.63,32.29
-0.04,0.45,0.88,-1.69,-3.15,1.1,32.39
-0.03,0.44,0.87,-0.52,-2.12,1.57,32.34
-0.03,0.44,0.88,1.1,0.17,1.11,32.29
-0.03,0.44,0.88,0.69,1.24,2.9,32.25
-0.02,0.43,0.89,-0.27,-0.49,4.08,32.25
-0.01,0.42,0.86,-0.76,-0.24,3.53,32.39
-0.02,0.43,0.88,-0.29,0.05,1.37,32.34
-0.02,0.43,0.88,0.56,-0.52,0.61,32.34
-0.02,0.44,0.88,1.5,-0.66,0.35,32.39
-0.03,0.46,0.88,0.92,-0.47,-0.05,32.34
-0.02,0.46,0.87,0.06,-0.95,0.0,32.29
-0.02,0.45,0.88,-0.5,-1.74,-0.72,32.29
-0.02,0.43,0.88,0.67,-1.62,-1.3,32.34
-0.01,0.42,0.88,0.93,-0.73,-1.19,32.29
-0.02,0.43,0.87,0.72,-0.95,-1.47,32.34
-0.02,0.43,0.88,-0.29,-0.37,-0.61,32.34
-0.03,0.44,0.86,-0.89,-0.53,-0.27,32.39
-0.04,0.43,0.88,-0.05,-0.52,-0.35,32.34
-0.03,0.43,0.89,0.43,-0.02,0.79,32.34
-0.03,0.43,0.89,0.58,0.26,2.12,32.29
-0.02,0.44,0.88,0.08,0.46,4.11,32.25
-0.02,0.43,0.88,-1.01,0.03,5.53,32.29
-0.01,0.44,0.89,-2.7,-0.93,6.96,32.29
-0.01,0.45,0.89,-5.6,0.0,8.08,32.34
-0.03,0.43,0.88,-6.29,0.47,8.92,32.29
-0.03,0.43,0.88,-7.36,3.57,9.69,32.34
-0.03,0.43,0.87,-6.38,6.0,9.92,32.25
-0.03,0.44,0.88,-5.97,4.55,9.48,32.29
-0.02,0.44,0.89,-6.98,4.27,7.5,32.34
-0.02,0.42,0.86,-5.45,2.69,3.53,32.34
-0.03,0.41,0.87,-4.31,2.2,0.72,32.29
-0.03,0.41,0.87,-5.18,3.76,0.12,32.39
-0.03,0.42,0.88,-5.11,3.56,-1.31,32.29
-0.01,0.42,0.88,-4.43,2.84,-2.76,32.39
0.03,0.57,0.87,-5.6,0.37,-5.33,32.25
-0.03,0.41,0.89,-2.63,-3.13,-7.08,32.29
-0.01,0.42,0.88,-2.5,-1.83,-7.22,32.29
-0.01,0.41,0.89,-1.8,-1.62,-5.04,32.34
-0.0,0.43,0.88,1.92,-1.08,-5.54,32.29
-0.03,0.41,0.86,4.6,-0.89,-9.18,32.34
-0.04,0.41,0.85,6.7,-0.55,-11.24,32.34
-0.04,0.42,0.85,7.95,2.52,-10.79,32.29
-0.04,0.43,0.88,6.29,3.97,-9.05,32.39
-0.04,0.43,0.89,5.53,1.45,-8.7,32.34
-0.06,0.44,0.86,0.12,-11.54,-16.21,32.39
-0.04,0.42,0.84,10.96,-7.63,-13.65,32.34
-0.03,0.41,0.88,15.66,-3.44,-11.56,32.29
-0.02,0.43,0.91,14.02,-2.38,-13.51,32.29
-0.01,0.45,0.86,11.86,1.37,-8.49,32.34
-0.01,0.46,0.89,5.54,1.97,-6.46,32.29
